สถานะการเข้างาน,หมายเลขงาน,รหัสร้าน,ชื่อร้าน,โซน,ทีม,สัญญา,ผู้รับผิดชอบงาน,แผนเข้างาน,เวลาเริ่มงาน,เวลาปิดงาน
"ยังไม่เข้า","520004088826","B15468","มิตรไมตรี ซ.6/5 (BE)","BE","BE9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-19","",""
"ยังไม่เข้า","520004088829","B15477","ชุมชนศรีเพชรการเคหะ (BS)","BS","BS6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-05","",""
"ยังไม่เข้า","520004088830","B15479","เทศบาล 42(พยูน) (REL)","REL","REL5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-30","",""
"ยังไม่เข้า","520004088831","B15480","เขาสุกิม(จันทบุรี) (REL)","REL","REL6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-17","",""
"ยังไม่เข้า","520004088832","B15482","PTTOR สวนสมุนไพร (นิคมพัฒนา) (REL)","REL","REL5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-20","",""
"ยังไม่เข้า","520004088833","B15486","ชายหาดพัทยาเหนือ ซอย1 (REL)","REL","REL1","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-08","",""
"ยังไม่เข้า","520004088834","B15488","ชุมชนมะขามเฒ่า (NEL)","NEL","NEL2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-13","",""
"ยังไม่เข้า","520004088835","B15489","หมู่บ้านบ่อนไก่ (RSU)","RSU","RSU4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-12","",""
"ยังไม่เข้า","520004088837","B15491","วิรุณราษฎร์-เศรษฐกิจ (BW)","BW","BW9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-18","",""
"ยังไม่เข้า","520004088839","B15494","ก.ม.0 (RSU)","RSU","RSU1","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-13","",""
"ยังไม่เข้า","520004088840","B15496","ถนนศุขประยูร(พนัส-แปดริ้ว) (REU)","REU","REU4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-03","",""
"ยังไม่เข้า","520004088841","B15498","ชายหาดดงตาล (จอมเทียน) (REL)","REL","REL3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-24","",""
"ยังไม่เข้า","520004088842","B15500","ชุมชนเวียงกาหลง (RN)","RN","RN2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-29","",""
"ยังไม่เข้า","520004088843","B15503","อุตสาหกรรมบางกะดี 2 (BN)","BN","BN5SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-28","",""
"ยังไม่เข้า","520004088844","B15504","ชุมชนบ้านก๋ง (RN)","RN","RN4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-23","",""
"ยังไม่เข้า","520004088845","B15505","สุขสวัสดิ์ 14 (BS)","BS","BS2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-23","",""
"ยังไม่เข้า","520004088846","B15506","แก้วมณี(คลองหลวง) (BN)","BN","BN6SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-22","",""
"ยังไม่เข้า","520004088847","B15508","ตลาดนัดบ้านหนองค้อ (REU)","REU","REU2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-10","",""
"ยังไม่เข้า","520004088849","B15510","ราษฏร์ศรัทธา(บ้านแพ้ว) (BW)","BW","BW9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-28","",""
"ยังไม่เข้า","520004088850","B15511","นิยมอพาร์ทเม้นท์(อ้อมใหญ่) (BW)","BW","BW9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-06","",""
"ยังไม่เข้า","520004088852","B15513","ถนนพิชัยสงคราม (NEL)","NEL","NEL1","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-25","",""
"ยังไม่เข้า","520004088854","B15514","PTTOR แยกศรีอุดม (BS)","BS","BS5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-18","",""
"ยังไม่เข้า","520004088856","B15517","หินตาหินยาย จุด 2 (RSU)","RSU","RSU2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-18","",""
"ยังไม่เข้า","520004088857","B15518","บ้านสวนรื่นรมย์(ห้วยยอด) (RSL)","RSL","RSL10SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-19","",""
"ยังไม่เข้า","520004088859","B15519","พนมวังก์ (RSL)","RSL","RSL8SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-24","",""
"ยังไม่เข้า","520004088860","B15520","ชุมชนเจ้าพ่อเขาใหญ่ (RSU)","RSU","RSU5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-05","",""
"ยังไม่เข้า","520004088861","B15521","โพธิแก้ว 3 แยก 7 (BE)","BE","BE5","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-15","",""
"ยังไม่เข้า","520004088862","B15523","ซิตี้ปาร์ค จุด 2 (BS)","BS","BS9SA","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-06","",""
"ยังไม่เข้า","520004088863","B15524","PTTOR อ่างเก็บน้ำบางพระ (REU)","REU","REU2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-08","",""
"ยังไม่เข้า","520004088865","B15525","พิกุลทอง (RSU)","RSU","RSU6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-25","",""
"ยังไม่เข้า","520004088867","B15531","พัทยาสาย 3 โพธิสาร (REL)","REL","REL1","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-18","",""
"ยังไม่เข้า","520004088870","B15534","ชายหาดจอมเทียนซอย 16 (REL)","REL","REL3","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-30","",""
"ยังไม่เข้า","520004088872","B15536","ปัถวีคีรีธาร(จันทบุรี) (REL)","REL","REL6","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-22","",""
"ยังไม่เข้า","520004088875","B15540","ร้านค้าสวัสดิการ กรมทหารปืนใหญ่ที่ 1 รอ. (BN)","BN","BN2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-06","",""
"ยังไม่เข้า","520004088877","B15543","PTTOR เชียงม่วน (RN)","RN","RN2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-16","",""
"ยังไม่เข้า","520004088878","B15544","พฤกษชาติ 2 (ซอยทองย้อย-ศรีราชา) (REU)","REU","REU2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-15","",""
"ยังไม่เข้า","520004088879","B15547","อู่ทองเพลส 5 ลําลูกกาคลอง 3 (BE)","BE","BE8","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-31","",""
"ยังไม่เข้า","520004088881","B15548","บันไดม้า(ปากช่อง) (NEL)","NEL","NEL2","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-16","",""
"ยังไม่เข้า","520004088883","B15549","ชุมชนมหาชัย ซ.5 (NEL)","NEL","NEL1","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-24","",""
"ยังไม่เข้า","520004088885","B15550","คอนโดสมชาย (BG)","BG","BG9","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-06","",""
"ยังไม่เข้า","520004088886","B15553","โคกพระเจดีย์ (BG)","BG","BG4","สัญญาล้างถัง PP 3 เดือน","ซีพี รีเทลลิงค์","2024-07-26","",""
